agent,final_position,battery_soc,lap_time,won,laps_completed,avg_speed,consistency_rating,strategy_effectiveness,scenario_id
Adaptive,4,5.0,89.09029081800053,0,53,202.04221845870475,0.8173851753883811,0.8177220291673398,S0013_0
Balanced,5,5.661727849220934,89.81257861249429,0,53,200.41736110999406,0.9,0.6875380583769016,S0013_0
Defensive,6,5.0,89.57870613881256,0,53,200.94061162378165,0.8101455702061874,0.898939599494372,S0013_0
Aggressive,7,5.0,92.5106421042583,0,53,194.57220910556683,0.85,0.8482266064950323,S0013_0
Defensive,1,5.0,86.15975110557754,1,62,208.91425252544366,0.8181395449529014,0.7692404294275809,S0014_0
Adaptive,2,6.180158565911212,86.33196183993971,0,62,208.49752069079787,0.8004762936517543,0.7135604075951214,S0014_0
Opportunist,3,5.0,85.96252568259918,0,62,209.39356838422466,0.9123656724923254,0.6004132549312388,S0014_0
Conservative,4,5.0,88.44212080669826,0,62,203.52293495246838,0.95,0.7027818797235114,S0014_0
Balanced,5,5.3303184266052455,90.47411541189318,0,62,198.9519313679173,0.9,0.9463068968990055,S0014_0
Risk_Taker,6,5.0,91.468269773401,0,62,196.7895538484801,0.9172150936844515,0.9907289565643964,S0014_0
Aggressive,7,5.0,93.1083279691675,0,62,193.32320097038618,0.85,0.6379718809586633,S0014_0
Defensive,1,5.0,87.30955185737459,1,56,206.16300985491353,0.8219750983619295,0.7615134340410972,S0015_0
Opportunist,2,5.0,88.15951942136874,0,56,204.17534167770236,0.9367386952493025,0.9789600322140274,S0015_0
Conservative,3,12.213770046738993,88.45263783708478,0,56,203.49873604847198,0.95,0.9449788358148425,S0015_0
Adaptive,4,16.43805277333349,90.56131967660143,0,56,198.76035446787674,0.9436965456293094,0.9283496899773185,S0015_0
Balanced,5,5.630459608506319,90.78596633954442,0,56,198.2685290001654,0.9,0.6677425312191596,S0015_0
Aggressive,6,5.0,92.346064372037,0,56,194.91897269690813,0.85,0.9271510078044073,S0015_0
Risk_Taker,7,5.0,92.56506689924565,0,56,194.4578079286916,0.8577037465498609,0.9184933559187587,S0015_0
Opportunist,1,5.0,96.82298070260521,1,68,185.90627833786235,0.9284719557565627,0.945832370027377,S0016_0
Balanced,2,5.0,99.02005755765911,0,68,181.7813526266499,0.9,0.6331661112611192,S0016_0
Conservative,3,10.22337408976816,97.39874635225505,0,68,184.80730680968617,0.95,0.8105863420065127,S0016_0
Risk_Taker,4,5.0,99.58950447931906,0,68,180.74193755766618,0.8647132926689529,0.877007370806835,S0016_0
Aggressive,5,5.0,99.68253117119355,0,68,180.57326382580536,0.85,0.9417573920946231,S0016_0
Defensive,6,5.0668188874911735,98.89337585476574,0,68,182.0142132313766,0.815230460483828,0.792993846284337,S0016_0
Adaptive,7,5.0,102.12615350573238,0,68,176.25259918351526,0.922096415821181,0.6505684449091816,S0016_0
Defensive,1,5.0,87.41227570179765,1,53,205.9207343074564,0.8124613695997462,0.9052871930301821,S0017_0
Opportunist,2,12.352921520624031,86.48194537423265,0,53,208.1359285121159,0.8063757138512647,0.9265756619330136,S0017_0
Conservative,3,5.0,88.56754313932386,0,53,203.23472190805333,0.95,0.8725997438391468,S0017_0
Balanced,4,5.0,89.61259862439299,0,53,200.86461364038954,0.9,0.9867344624572006,S0017_0
Adaptive,5,5.0,89.30490759391695,0,53,201.55667235947152,0.8484925675945589,0.7931826260525064,S0017_0
Risk_Taker,6,5.0,89.28168368804398,0,53,201.60910117794342,0.9285427732176305,0.8594514982298845,S0017_0
Aggressive,7,5.0,91.33136128225472,0,53,197.08454738095884,0.85,0.8023635067988648,S0017_0
Risk_Taker,1,5.0,85.8088509660485,1,60,209.76857046042903,0.8670569976398301,0.6791590257152587,S0018_0
Conservative,2,18.732921646252223,88.29218869036326,0,60,203.8685445110574,0.95,0.8876985848176884,S0018_0
Opportunist,3,5.0,89.91414827287805,0,60,200.19096377771695,0.8007432367545888,0.9202219075000078,S0018_0
Balanced,4,5.0,90.22920747043699,0,60,199.49194395725556,0.9,0.6988529928692994,S0018_0
Aggressive,5,5.0,90.6242090973196,0,60,198.62242307317842,0.85,0.6487753293619642,S0018_0
Adaptive,6,5.0,91.58786348412065,0,60,196.53258974777603,0.9183167346236002,0.9775795277201416,S0018_0
Defensive,7,5.0,92.76362986656132,0,60,194.04156592290158,0.871118007207568,0.7771421286621116,S0018_0
Adaptive,1,5.0,94.1581321552635,1,61,191.1677683911425,0.9318930023077818,0.6872838224472163,S0019_0
Defensive,2,10.604147002132521,97.21541698596842,0,61,185.15581744198073,0.9486795959275286,0.7541579151638712,S0019_0
Conservative,3,16.265214089160146,96.58563914027609,0,61,186.36310905245148,0.95,0.8575464432446234,S0019_0
Opportunist,4,8.16876877604034,100.13397383100714,0,61,179.75916975369435,0.8920188778281865,0.7188156688800504,S0019_0
Risk_Taker,5,5.0,98.81574937206028,0,61,182.15719775828995,0.8428101796292263,0.6755529067276699,S0019_0
Balanced,6,5.0,99.82350983968466,0,61,180.318243957839,0.9,0.6718724942234371,S0019_0
Aggressive,7,5.0,102.04647439380848,0,61,176.39021932826444,0.85,0.6326971671627183,S0019_0
Defensive,1,5.0,86.31841930967683,1,56,208.53023194763355,0.8092293271265637,0.66210584612314,S0020_0
Conservative,2,5.6228229358606185,88.43042832118051,0,56,203.54984524810575,0.95,0.8566236823963314,S0020_0
Balanced,3,8.375291932705233,90.2293798573864,0,56,199.49156281967367,0.9,0.7329617392962293,S0020_0
Aggressive,4,5.0,91.53799519683531,0,56,196.63965724062857,0.85,0.9432442081160199,S0020_0
Risk_Taker,5,9.91956200862072,91.25013351897101,0,56,197.25998533753136,0.8840889372668161,0.8090816504465664,S0020_0
Adaptive,6,5.0,93.10485787153908,0,56,193.33040629131727,0.9235455469700571,0.7401466179921207,S0020_0
Opportunist,7,5.0,92.91456760077428,0,56,193.72634953585043,0.8286037772321465,0.7078929829658791,S0020_0
Defensive,1,9.713766214349429,96.16329077969121,1,59,187.1816142527584,0.9448520837587033,0.83154623304631,S0021_0
Conservative,2,18.308052241084937,97.17827274920774,0,59,185.22658914151927,0.95,0.7596376087271128,S0021_0
Balanced,3,5.0,98.6912900945452,0,59,182.38691563111794,0.9,0.9198649541848223,S0021_0
Risk_Taker,4,9.089628369840785,99.75942977419966,0,59,180.4340706511863,0.9143507777074429,0.6813563295292379,S0021_0
Opportunist,5,5.0,100.56152669722313,0,59,178.99489587300633,0.8086510323894347,0.9001374254937871,S0021_0
Aggressive,6,5.0,101.00940931305979,0,59,178.20122028644246,0.85,0.9573432302094476,S0021_0
Adaptive,7,7.063233906259517,102.30207103788815,0,59,175.9495171249622,0.9389624108719381,0.9045266239441042,S0021_0
Conservative,1,5.0,88.14606485390767,1,65,204.20650689095427,0.95,0.8800033104923574,S0022_0
Adaptive,2,5.0,89.29233158973953,0,65,201.58505976417305,0.8195488150640201,0.6979746111302202,S0022_0
Balanced,3,8.237557381042269,90.33376140869974,0,65,199.26104835336216,0.9,0.7161852543500135,S0022_0
Opportunist,4,5.0,92.0517552850917,0,65,195.54217020905847,0.8187189366431813,0.6837803943473643,S0022_0
Aggressive,5,5.0,92.85858253079351,0,65,193.84314846751928,0.85,0.6027734452141738,S0022_0
Defensive,6,5.0,93.30703244202294,0,65,192.91150440546312,0.9143336659448358,0.7066681959039592,S0022_0
Risk_Taker,7,5.0,93.48373059013741,0,65,192.54687298389663,0.8292198887511667,0.6663878002041154,S0022_0
Adaptive,1,5.0,86.23604873619377,1,50,208.72941494645843,0.8791660978503406,0.7471913860914458,S0023_0
Defensive,2,5.0,88.11122218974133,0,50,204.28725822504498,0.8984518624961133,0.8038902955149416,S0023_0
Balanced,3,5.0,89.21921801781454,0,50,201.75025515697652,0.9,0.8335902151742348,S0023_0
Conservative,4,6.226191061905384,88.01277945230161,0,50,204.51575455306545,0.95,0.6189464620145371,S0023_0
Risk_Taker,5,8.493335796171259,89.72185775910017,0,50,200.62000999053458,0.8900161286462354,0.790716476225754,S0023_0
Aggressive,6,5.0,90.64831189789784,0,50,198.56961065391252,0.85,0.778403382179809,S0023_0
Opportunist,7,5.0,93.3067908813469,0,50,192.9120038314211,0.8020784918402258,0.7660476194143898,S0023_0
Adaptive,1,5.266509663240255,95.71728965597622,1,60,188.05379952456843,0.941914490653634,0.8472327598358038,S0024_0
Opportunist,2,5.0,96.7871122284897,0,60,185.9751736109926,0.9167340676823973,0.7839240294276099,S0024_0
Conservative,3,5.0,96.59944701712237,0,60,186.33647040245972,0.95,0.7389825622970593,S0024_0
Defensive,4,5.0,97.05754845639355,0,60,185.45698182441856,0.8990412443319065,0.8220210561775666,S0024_0
Balanced,5,5.0,98.14478816788557,0,60,183.4025049726468,0.9,0.8897580290725791,S0024_0
Risk_Taker,6,5.0,100.917909039923,0,60,178.3627918101159,0.9102459401443086,0.9359309624909241,S0024_0
Aggressive,7,5.0,100.97442081130943,0,60,178.26296853572987,0.85,0.8515190234697265,S0024_0
Opportunist,1,5.0,95.15895391541503,1,54,189.15718657436963,0.8596885031139113,0.72932354180389,S0025_0
Conservative,2,14.48608471716614,96.73402803669998,0,54,186.07723016735093,0.95,0.6035879159101393,S0025_0
Defensive,3,5.0,96.81310854033154,0,54,185.92523544992204,0.8949849598715839,0.694361675969515,S0025_0
Balanced,4,5.0,98.6400844598093,0,54,182.4815955762291,0.9,0.8446876984208038,S0025_0
Adaptive,5,7.402563247857858,99.74569906093026,0,54,180.4589086994577,0.9170573447340422,0.6613970752449252,S0025_0
Risk_Taker,6,7.231820778018317,99.66596702005533,0,54,180.60327449968895,0.9496091049553256,0.6472569074793593,S0025_0
Aggressive,7,5.0,102.08786287614835,0,54,176.31870716930732,0.85,0.749804960069751,S0025_0
Risk_Taker,1,5.0,95.07063354692565,1,57,189.33291310313433,0.8505982088933597,0.8017372179197535,S0026_0
Defensive,2,5.0,95.23230214739317,0,57,189.01149708783683,0.8206712371506361,0.7994382445143553,S0026_0
Conservative,3,11.955642425714526,96.57612509958312,0,57,186.38146831258297,0.95,0.964314953995855,S0026_0
Adaptive,4,5.0,99.11557722993636,0,57,181.60616628647725,0.8535871060799335,0.9815074257257165,S0026_0
Opportunist,5,5.0,98.9410990397701,0,57,181.92642061480203,0.8423086844407598,0.6955678076440286,S0026_0
Balanced,6,5.0,99.21111702917372,0,57,181.43128047542268,0.9,0.9783837950720816,S0026_0
Aggressive,7,5.0,99.97544885354654,0,57,180.04420291593885,0.85,0.8151478146558554,S0026_0
Defensive,1,5.0,96.75185339419849,1,67,186.04294769075017,0.8553854706523686,0.8910131872582676,S0027_0
Risk_Taker,2,5.0,96.75045396051371,0,67,186.04563868347586,0.8421234394235038,0.9111920407834818,S0027_0
Conservative,3,5.068126583203016,97.49207716518175,0,67,184.63038765193636,0.95,0.9817627484721473,S0027_0
Balanced,4,5.0,99.71238122665162,0,67,180.51920712920324,0.9,0.839014949563979,S0027_0
Opportunist,5,11.430045443905456,101.7956398960178,0,67,176.82486222775984,0.8365566777875213,0.8525636350349569,S0027_0
Adaptive,6,5.0,101.66862203907418,0,67,177.04577517616087,0.9329020494835831,0.6995420811492788,S0027_0
Aggressive,7,5.0,102.28816130307393,0,67,175.9734437562822,0.85,0.6332770391760716,S0027_0
Defensive,1,5.0,86.2178595512903,1,60,208.77345011438084,0.8969406549848185,0.749195716984354,S0028_0
Conservative,2,12.651588876993598,88.0167791403478,0,60,204.50646087944173,0.95,0.7669119375180654,S0028_0
Adaptive,3,5.0,89.68674960553588,0,60,200.69854330955658,0.8448521300226335,0.9412816219659027,S0028_0
Balanced,4,5.0,89.82091741950873,0,60,200.3987547347237,0.9,0.9516244075352837,S0028_0
Risk_Taker,5,15.20582765971092,90.084621993328,0,60,199.81212777174275,0.8003557107097176,0.9508323129832317,S0028_0
Opportunist,6,5.0,92.216799373189,0,60,195.19220057894674,0.8156114977816035,0.6798489871653108,S0028_0
Aggressive,7,5.0,90.7690694632697,0,60,198.30543715427004,0.85,0.7570870150543682,S0028_0
Conservative,1,7.106765871538613,88.39206892850709,1,65,203.63817951312674,0.95,0.8935010346099737,S0029_0
Adaptive,2,5.0,88.63052638854356,0,65,203.09029781782604,0.9126504289634628,0.9347093661844933,S0029_0
Balanced,3,9.768668704400756,89.29342397144248,0,65,201.58259364941253,0.9,0.844198745869223,S0029_0
Defensive,4,5.0,89.4854454268998,0,65,201.15002964034088,0.8115069690910094,0.724555909159426,S0029_0
Risk_Taker,5,5.0,90.91339030526164,0,65,197.99063635797822,0.944214363316423,0.6932928964572023,S0029_0
Aggressive,6,5.0,92.3518815623347,0,65,194.90669486631467,0.85,0.7089590310920146,S0029_0
Opportunist,7,5.0,93.63721621013202,0,65,192.2312594129887,0.9013430488633626,0.671210058263652,S0029_0
Adaptive,1,5.0,85.60260419281498,1,69,210.27397670584912,0.8992819994194644,0.8756438535456905,S0030_0
